114.6759108,25.52575232
114.6759108,47.68731802
114.6759108,69.84888371
114.1762792,95.70404369
115.7862034,122.1748027
120.5049468,145.9369259
123.8358245,165.1436162
128.8321411,185.8893041
133.8284576,207.4352707
138.8247742,228.6734378
143.8210908,251.1428031
149.6501268,276.4593139
156.8115138,294.0500566
166.3045153,302.237524
176.2971484,306.8545168
186.2897816,311.1637101
196.2824147,321.0132949
204.4430651,341.3280634
208.7732061,359.7960349
210.9937912,378.8796053
210.7162181,397.3475767
201.2787312,406.5815624
191.2860981,411.5063548
181.7098247,415.6616484
171.0232587,417.6623453
161.3081987,421.0173601
151.2230412,422.5871377
141.9177321,428.9190136
131.3302994,433.6679205
121.3376662,437.3615148
111.3450331,441.6707081
101.3524,447.2110995
91.35976684,456.7528848
82.19985314,476.4520543
75.77601756,498.5696486
69.70906174,519.5439876
62.9283464,542.3651237
54.60115213,567.4287991
46.11534463,590.337878
36.40028464,607.8824508
26.40765152,618.3476346
16.41501839,625.4270236
6.422385263,630.0440165
-3.570247864,634.3532098
-13.56288099,638.0468041
-23.55551412,641.1247993
-33.54814725,643.8949951
-43.54078037,648.5119879
-63.52604663,653.1289808
-73.51867975,655.2835774
-54.36613293,655.28358
-83.51131288,658.0537731
-93.50394601,659.9005703
-103.4965791,661.4395679
-113.4892123,663.5941646
-123.4818454,666.0565608
-133.4744785,667.5955584
-143.4671116,670.6735536
-153.4597448,674.0593484
-163.4523779,676.7064243
-173.445011,678.1223021
-182.7714686,696.0977942
-174.0398106,709.8960072
-163.4523779,714.3810859
-153.4597448,716.2278831
-143.4671116,718.6902793
-133.4744785,720.2292769
-123.4818454,723.3072721
-113.4892123,724.2306707
-103.4965791,727.3086659
-93.50394601,727.924265
-83.51131288,731.0022602
-73.51867975,732.2334583
-63.52604663,734.6958545
-53.5334135,736.5426516
-43.54078037,738.3894488
-33.54814725,740.851845
-23.55551412,742.0830431
-13.56288099,745.1610383
-3.570247864,746.0844369
6.422385263,749.1624321
16.41501839,750.0858307
26.40765152,753.779425
36.40028464,756.8574202
46.39291777,760.858814
56.3855509,766.3992054
66.37818403,774.7097926
76.37081715,787.9451721
84.19837977,808.9370996
87.19616971,831.0986653
89.5277841,858.0619035
92.66832594,889.299158
94.69064455,917.0670722
96.35608341,937.84354
98.02152226,959.5434064
99.68696112,981.7049721
102.5182072,1003.220159
103.0178388,1027.413201
104.183646,1052.714322
105.8490849,1076.353326
108.0141554,1098.514891
109.6795942,1121.599856
111.3450331,1144.223121
113.010472,1166.384686
114.6759108,1188.546252
116.3413497,1210.707818
118.0067885,1232.869383
119.6722274,1255.030949
121.3376662,1277.192515
123.0031051,1299.35408
124.6685439,1321.515646
126.3339828,1344.138911
127.9994216,1366.300477
129.6648605,1389.385441
131.3302994,1412.470405
132.9957382,1435.55537
134.6611771,1458.640334
136.3266159,1481.725298
137.9920548,1504.810262
139.157862,1529.926703
141.3229325,1551.903589
142.4887397,1577.20471
144.1541785,1601.213073
145.8196174,1625.960155
147.4850562,1649.599158
149.6501268,1670.560306
151.3155656,1691.798473
152.9810045,1712.113241
154.6464433,1733.351409
156.3118822,1755.512974
157.977321,1778.136239
159.6427599,1801.221203
161.3081987,1823.844468
162.9736376,1844.620936
164.6390764,1865.859103
166.3045153,1887.097271
167.9699542,1908.797137
169.635393,1930.958703
171.3008319,1952.658569
172.9662707,1975.281834
174.6317096,1997.4434
176.2971484,2019.604965
177.9625873,2041.766531
179.6280261,2063.928097
181.293465,2086.089662
182.9589038,2108.251228
184.6243427,2130.412794
186.2897816,2152.57436
187.9552204,2175.659324
189.6206593,2198.744288
191.2860981,2222.290952
192.951537,2244.914217
194.6169758,2267.075782
196.2824147,2289.237348
197.9478535,2311.398914
199.6132924,2333.560479
201.2787312,2355.722045
202.9441701,2377.883611
204.609609,2400.045176
206.2750478,2422.206742
207.9404867,2444.368308
209.6059255,2466.529874
211.2713644,2488.691439
212.9368032,2510.853005
214.6022421,2533.014571
216.2676809,2555.176136
217.9331198,2577.337702
219.5985586,2599.499268
221.2639975,2621.660833
222.9294364,2643.822399
224.5948752,2665.983965
226.2603141,2686.760433
227.9257529,2707.9986
229.5911918,2729.236767
231.2566306,2750.936633
232.9220695,2773.098199
234.5875083,2795.259765
236.2529472,2817.42133
237.918386,2839.582896
239.2269451,2868.274209
